"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SLB","Schlumberger N.V.","18.79","$26.08B","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/slb",
"SNDR","Schneider National, Inc.","23.69","$4.2B","2017","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/sndr",
"SWM","Schweitzer-Mauduit International, Inc.","31.19","$972.99M","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/swm",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","88.6","$5.13B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/saic",
"SALT","Scorpio Bulkers Inc.","17.99","$130.38M","2013","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/salt",
"STNG","Scorpio Tankers Inc.","18.1","$1.06B","2010","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","142.19","$7.89B","1992","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/smg",
"KTF","Scudder Municiple Income Trust","10.63","$419.89M","1988","n/a","n/a","https://old.nasdaq.com/symbol/ktf",
"KSM","Scudder Strategic Municiple Income Trust","10.26","$114.95M","1989","n/a","n/a","https://old.nasdaq.com/symbol/ksm",
"SRL","Scully Royalty Ltd.","7.88","$98.93M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/srl",
"SCU","Sculptor Capital Management, Inc.","12.96","$711.55M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/scu",
"SCVX","SCVX Corp.","9.75","$280.31M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/scvx",
"SCVX.U","SCVX Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/scvx.u",
"SCVX.WS","SCVX Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scvx.ws",
"SE","Sea Limited","75.66","$35.26B","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/se",
"SA","Seabridge Gold, Inc.","14.87","$974.37M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/sa",
"CKH","SEACOR Holdings, Inc.","28.14","$572.17M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/ckh",
"SMHI","SEACOR Marine Holdings Inc.","1.52","$35M","2017","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/smhi",
"SDRL","Seadrill Limited","0.48","$48.11M","2018","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sdrl",
"SEE","Sealed Air Corporation","32.16","$5.01B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/see",
"SEAS","SeaWorld Entertainment, Inc.","18.69","$1.46B","2013","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/seas",
"WTTR","Select Energy Services, Inc.","5.45","$561.75M","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/wttr",
"SEM","Select Medical Holdings Corporation","16.4","$2.2B","2009","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/sem",
"SLQT","SelectQuote, Inc.","28.45","$4.6B","2020","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/slqt",
"SRE","Sempra Energy","127.39","$37.27B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/sre",
"SRE^A","Sempra Energy","108.28","n/a","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/sre^a",
"SRE^B","Sempra Energy","103.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sre^b",
"SREA","Sempra Energy","25.53","n/a","2019","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/srea",
"ST","Sensata Technologies Holding plc","36.79","$5.78B","2010","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/st",
"SXT","Sensient Technologies Corporation","49.69","$2.1B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","4.94","$118.29M","2011","Technology","Semiconductors","https://old.nasdaq.com/symbol/sqns",
"SRG","Seritage Growth Properties","8.61","$481.1M","2015","Finance","Real Estate","https://old.nasdaq.com/symbol/srg",
"SRG^A","Seritage Growth Properties","14.25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/srg^a",
"SCI","Service Corporation International","39.77","$7.08B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","31.64","$4.17B","2014","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","377.98","$71.74B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/now",
"SFL","SFL Corporation Ltd","10.03","$1.2B","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sfl",
"SHAK","Shake Shack, Inc.","55.53","$2.29B","2015","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/shak",
"SJR","Shaw Communications Inc.","16.87","$8.28B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","13.74","$5.4B","2014","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/shlx",
"SHW","Sherwin-Williams Company (The)","590.01","$53.57B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/shw",
"SHG","Shinhan Financial Group Co Ltd","24.45","$11.8B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/shg",
"SHOP","Shopify Inc.","744.43","$79.99B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/shop",
"SSTK","Shutterstock, Inc.","36.78","$1.31B","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/sstk",
"SBSW","Sibayne Gold Limited","7.34","$4.9B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sbsw",
"SIG","Signet Jewelers Limited","10.62","$555.88M","n/a","Consumer Services","Consumer Specialties","https://old.nasdaq.com/symbol/sig",
"SBOW","SilverBow Resorces, Inc.","4.14","$49.21M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sbow",
"SI","Silvergate Capital Corporation","14.52","$271.06M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/si",
"SPG","Simon Property Group, Inc.","59.75","$18.27B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","63.9672","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","80.61","$3.5B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ssd",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","24.64","$2.67B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/shi",
"SITC","SITE Centers Corp.","5.96","$1.15B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sitc",
"SITC^A","SITE Centers Corp.","19.21","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sitc^a",
"SITC^K","SITE Centers Corp.","19.38","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sitc^k",
"SITE","SiteOne Landscape Supply, Inc.","105.89","$4.43B","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/site",
"SIX","Six Flags Entertainment Corporation New","24.12","$2.04B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/six",
"SJW","SJW Group","61.21","$1.74B","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","18.83","$12.41B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","31.61","$4.99B","1999","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/skx",
"SKY","Skyline Champion Corporation","24.36","$1.38B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/sky",
"SLG","SL Green Realty Corp","43.91","$3.36B","1997","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corp","25.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/slg^i",
"WORK","Slack Technologies, Inc.","32.54","$18.28B","2019","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/work",
"SM","SM Energy Company","3.7","$418.06M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sm",
"SMAR","Smartsheet Inc.","54.38","$6.49B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/smar",
"SNN","Smith & Nephew SNATS, Inc.","41.95","$18.35B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/snn",
"SNAP","Snap Inc.","18.25","$26.38B","2017","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/snap",
"SNA","Snap-On Incorporated","133.75","$7.27B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sna",
"IPOB.U","Social Capital Hedosophia Holdings Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ipob.u",
"IPOC.U","Social Capital Hedosophia Holdings Corp. III","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ipoc.u",
"SQM","Sociedad Quimica y Minera S.A.","25.27","$6.65B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/sqm",
"SOGO","Sogou Inc.","3.15","$1.22B","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/sogo",
"SOI","Solaris Oilfield Infrastructure, Inc.","6.85","$310.2M","2017","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/soi",
"SWI","SolarWinds Corporation","18.07","$5.63B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/swi",
"SAH","Sonic Automotive, Inc.","27.35","$1.17B","1997","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","52.25","$5.24B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/son",
"SNE","Sony Corp Ord","64.58","$78.8B","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/sne",
"SOR","Source Capital, Inc.","32.87","$278.62M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","28.14","$2.6B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sji",
"SJIJ","South Jersey Industries, Inc.","25.14","n/a","2019","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sjij",
"SJIU","South Jersey Industries, Inc.","46.13","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sjiu",
"SCE^G","Southern California Edison Company","23.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^g",
"SCE^H","Southern California Edison Company","23.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^h",
"SCE^J","Southern California Edison Company","22.25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^j",
"SCE^K","Southern California Edison Company","23.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^k",
"SCE^L","Southern California Edison Company","22.09","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sce^l",
"SO","Southern Company (The)","56.91","$60.09B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","25.66","n/a","2015","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","25.84","n/a","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/sojb",
"SOJC","Southern Company (The)","26.24","n/a","2017","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/sojc",
"SOJD","Southern Company (The)","24.98","n/a","2020","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/sojd",
"SOLN","Southern Company (The)","47.76","n/a","2019","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/soln",
"SCCO","Southern Copper Corporation","36.79","$28.44B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/scco",
"LUV","Southwest Airlines Company","32.55","$19.18B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/luv",
"SWX","Southwest Gas Holdings, Inc.","75.68","$4.17B","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/swx",
"SWN","Southwestern Energy Company","2.97","$1.61B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/swn",
"SPAQ","Spartan Energy Acquisition Corp","10.24","$706.56M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/spaq",
"SPAQ.U","Spartan Energy Acquisition Corp","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/spaq.u",
"SPAQ.WS","Spartan Energy Acquisition Corp","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spaq.ws",
"SPE","Special Opportunities Fund Inc.","10.56","$89.77M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spe",
"SPE^B","Special Opportunities Fund Inc.","25.02","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spe^b",
"SPB           ","Spectrum Brands Holdings, Inc.","48.1","$2.07B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/spb",
"SR","Spire Inc.","72.65","$3.72B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sr",
"SR^A","Spire Inc.","26.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sr^a",
"SPR","Spirit Aerosystems Holdings, Inc.","22.93","$2.42B","2006","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/spr",
"SAVE","Spirit Airlines, Inc.","12.93","$1.15B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/save",
"SRC","Spirit Realty Capital, Inc.","29.75","$3.06B","2013","Consumer Services","Building operators","https://old.nasdaq.com/symbol/src",
"SRC^A","Spirit Realty Capital, Inc.","23.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/src^a",
"SPOT","Spotify Technology S.A.","177.22","$32.95B","2018","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/spot",
"SRLP","Sprague Resources LP","14.4","$330.09M","2013","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/srlp",
"SPXC","SPX Corporation","41.2","$1.84B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/spxc",
"FLOW","SPX FLOW, Inc.","35.42","$1.51B","2015","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/flow",
"SQ","Square, Inc.","79.62","$34.98B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/sq",
"JOE","St. Joe Company (The)","19.43","$1.14B","n/a","Consumer Services","Homebuilding","https://old.nasdaq.com/symbol/joe",
"STAG","Stag Industrial, Inc.","26.98","$4.01B","2011","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stag",
"STAG^C","Stag Industrial, Inc.","26.46","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stag^c",
"SMP","Standard Motor Products, Inc.","41.77","$932.02M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/smp",
"SXI","Standex International Corporation","55.97","$694.56M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sxi",
"SWK","Stanley Black & Decker, Inc.","126.49","$19.5B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swk",
"SWT","Stanley Black & Decker, Inc.","83.13","n/a","2019","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swt",
"STN","Stantec Inc","30.08","$3.34B","n/a","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/stn",
"SGU","Star Group, L.P.","7.99","$361.13M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/sgu",
"SRT","StarTek, Inc.","4.32","$166.44M","1997","Technology","Professional Services","https://old.nasdaq.com/symbol/srt",
"STWD","STARWOOD PROPERTY TRUST, INC.","13.91","$3.93B","2009","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stwd",
"STT","State Street Corporation","62.46","$21.98B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stt",
"STT^D","State Street Corporation","26.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^d",
"STT^G","State Street Corporation","26.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^g",
"SPLP","Steel Partners Holdings LP","5.2","$129.62M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/splp",
"SPLP^A","Steel Partners Holdings LP","16.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/splp^a",
"SCS","Steelcase Inc.","12.18","$1.4B","1998","Consumer Durables","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/scs",
"SCA","Stellus Capital Investment Corporation","24.55","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sca",
"SCM","Stellus Capital Investment Corporation","7.9","$153.85M","2012","n/a","n/a","https://old.nasdaq.com/symbol/scm",
"SCL","Stepan Company","99.14","$2.23B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/scl",
"STE","STERIS plc","162.81","$13.81B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/ste",
"STL","Sterling Bancorp","12.85","$2.5B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stl",
"STL^A","Sterling Bancorp","25.02","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stl^a",
"STC","Stewart Information Services Corporation","31.65","$749.56M","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/stc",
"SF","Stifel Financial Corporation","48.89","$3.35B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sf",
"SF^A","Stifel Financial Corporation","26.17","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sf^a",
"SF^B","Stifel Financial Corporation","26.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sf^b",
